CremonaReference,Discriminant,Point,Height,Provable
1122a1,-3,(12 : 22*s - 6 : 1),0.0967547435603143635236955990,0

1122a2,-20,(8 : 66*s - 4 : 1),0.585237281488492754699838315,0

1122b1,-43,(20 : -99*s - 10 : 1),1.13523881439941865857240861,0

1122b2,665,(7 : 1/2*(99*s - 7) : 1),1.41329447998874112229027816,0

1122b3,152,(18 : 891*s - 9 : 1),0.803387244187980201247720720,0

1122b4,5,(10 : 1452*s - 5 : 1),0.639115629983753428312968822,0

1122c1,29,(-24 : 102*s + 12 : 1),0.377593773645315973170106621,0

1122c2,476,(68 : -108*s - 34 : 1),1.60294679574186357456653460,0

1122c3,NA,NA,E1,NA

1122c4,185,(55 : 1/2*(441*s - 55) : 1),3.74724257266190427765448904,0

1122d1,1,(-2 : -76 : 1),0.171570029655953818933678722,0

1122d2,-68,(1/2*(9*s - 38) : 1/2*(-27*s + 630) : 1),0.0857850148279769094668393611,0

1122e1,-15,(-4*s - 15 : 121 : 1),0.281352203830894416691385042,0

1122e2,-8,(-s - 3 : 49*s + 17 : 1),0.473440796156195909709793602,0

1122e3,-111,(-17 : 99*s + 8 : 1),1.21766833175927955652823356,0

1122e4,-451,(-s + 36 : 14*s - 189 : 1),1.15192510244142042898190035,0

1122e5,-263,(17 : 624*s - 9 : 1),5.72210076392011660450247928,0

1122e6,-56,(-31 : -121*s + 15 : 1),0.950296861108279387693174370,0

1122f1,17,(-s + 2 : 2*s - 10 : 1),0.167884698203582093083786731,0

1122f2,1,(5 : 14 : 1),0.335769396407164186167573461,0

1122g1,NA,NA,E1,NA

1122g2,NA,NA,E1,NA

1122h1,12,(-3*s + 1 : -9*s - 40 : 1),0.343031380442401659522478076,0

1122h2,5,(18 : 1/2*(33*s - 19) : 1),0.416870294856748824526185548,0

1122h3,-35,(-12 : 1/2*(-33*s + 11) : 1),0.909042540733388715113233885,0

1122h4,-43,(-28 : 1/2*(51*s + 27) : 1),0.802632330943235698258393505,0

1122i1,17,(3*s + 11 : 6*s - 82 : 1),0.0309345906176192284088898324,0

1122i2,1,(6 : -156 : 1),0.0618691812352384568177796648,0

1122j1,8,(1/2*(-s + 4) : 2 : 1),0.296174570832909119646849791,0

1122j2,12,(s + 4 : 1/2*(7*s - 34) : 1),0.320857774533341058019670752,0

1122k1,-247,(22 : -32*s - 11 : 1),1.26518867605849538904433254,0

1122k2,-23,(-32 : 561*s + 16 : 1),0.645881884766564599282037342,0

1122k3,-935,(34 : 858*s - 17 : 1),4.53957298307128179253571821,0

1122k4,-3,(7 : 1/2*(3993*s - 7) : 1),0.767644956517546023992744887,0

1122l1,21,(15 : 1/2*(-17*s - 15) : 1),0.701749650288994856832336836,0

1122l2,12,(-2/3 : 1/18*(-187*s + 6) : 1),0.354554951394024027948343277,0

1122m1,-87,(-48 : 544*s + 24 : 1),1.18390694620210041838826595,0

1122m2,-131,(59 : 1/2*(1683*s - 59) : 1),0.988022712737893622747774826,0

1122m3,NA,NA,E1,NA

1122m4,NA,NA,E1,NA

1122n1,-3,(-11 : 1/2*(-17*s + 11) : 1),0.536542113269293038405773016,0

1122n2,-3,(3 : 1/2*(-51*s - 3) : 1),0.268271056634646519202886509,0

