CremonaReference,Discriminant,Point,Height,Provable
2970a1,-3,(8 : -20*s - 4 : 1),0.0570019832729436266537616509,0

2970b1,33,(-5 : 1/2*(-45*s + 5) : 1),0.221289614636104808796235777,0

2970c1,-40,(-1/2*s : 1/2*(s - 10) : 1),0.346839769602819093997062839,0

2970c2,-4,(-8 : 9*s + 4 : 1),0.582089899518518190099394256,0

2970d1,12,(1/2*(5*s - 6) : -6 : 1),0.410773450974154278016787395,0

2970d2,5,(-8 : 9*s + 4 : 1),0.426490106537484258635656150,0

2970e1,881,(-93 : 1/2*(-6325*s + 93) : 1),3.45922216582239926610840373,0

2970f1,1,(-1 : -1 : 1),0.279969285814717283974306811,0

2970g1,13,(-12 : -440*s + 6 : 1),0.182450104017522549295443279,0

2970h1,1,(10 : 40 : 1),0.460432587820809393603994842,0

2970h2,-39,(1/2*(-9*s - 25) : -36*s + 67 : 1),0.698767254897848786044882980,0

2970i1,-8,(-26 : -1584*s + 13 : 1),0.773415494136897685075509441,0

2970i2,-123,(-26 : -4257*s + 13 : 1),3.29085360706526219938480941,0

2970j1,5,(12 : 3*s - 6 : 1),0.214223735346485646993241720,0

2970k1,NA,NA,E1,NA

2970k2,-51,(-8 : -23040*s + 4 : 1),0.288850663893433751376839236,0

2970l1,-15,(3*s + 1 : 3*s - 23 : 1),0.348189925692257418451284265,0

2970l2,-132,(29/2 : 1/8*(99*s - 58) : 1),0.831391226206646722080978890,0

2970m1,-19,(-4 : -275*s + 2 : 1),0.252698405451498615269646822,0

2970m2,-31,(36 : 6080*s - 18 : 1),3.63599392823287297155874197,0

2970n1,5,(-4 : 4*s + 2 : 1),0.185996826520964507497249526,0

2970n2,53,(26 : 11*s - 13 : 1),0.945770292625182448032983909,0

2970o1,5,(-4 : -48*s + 2 : 1),0.0489943812557596188094736278,0

2970p1,337,(-65 : 400*s + 32 : 1),2.33218702485718712366597935,0

2970p2,57,(13 : -825*s - 7 : 1),0.252698405451498615269646822,0

2970q1,-427,(13 : -880*s - 7 : 1),1.86749470884951465522387198,0

2970r1,-15,(13 : -144*s - 7 : 1),0.0489943812557596188094736278,0

2970s1,-3,(4 : 1/2*(9*s - 5) : 1),0.279969285814717283974306811,0

2970t1,165,(-s + 18 : 7*s - 92 : 1),0.386565770500375131977295145,0

2970t2,-88,(-15 : 1/2*(5*s + 14) : 1),0.537045369042440259130184357,0

2970u1,-3,(-3 : 5*s + 1 : 1),0.460432587820809393603994842,0

2970u2,-11,(-3*s : 3*s - 50 : 1),0.161951358573031363136181560,0

2970v1,1,(-13 : 36 : 1),0.0346280541088266325498510962,0

2970w1,-15,(13 : 12*s - 7 : 1),0.185996826520964507497249525,0

2970w2,-132,(-35 : -90*s + 17 : 1),0.947253848967460563225119316,0

2970x1,-543,(33 : -250*s - 17 : 1),0.691159447179474496109799070,0

2970x2,17,(3 : 7680*s - 2 : 1),0.288850663893433751376839236,0

2970y1,5,(5 : 5*s - 3 : 1),0.348189925692257418451284265,0

2970y2,5,(3*s : -3*s + 22 : 1),0.116063308564085806150428089,0

2970z1,73,(31 : -121*s - 16 : 1),0.709600911095985063257087195,0

2970z2,385,(31 : 440*s - 16 : 1),0.849301398021142925782252159,0

2970ba1,-132,(-17 : 18*s + 8 : 1),0.275572922701602453929841387,0

2970bb1,44,(1/2*s : -6 : 1),0.287898541100353584097029338,0

2970bb2,-20,(1 : 1/2*(9*s - 2) : 1),0.577219072636488319169778015,0

2970bc1,1,(-23 : -169 : 1),0.0570019832729436266537616509,0

2970bd1,-39,(37 : -1320*s - 19 : 1),0.182450104017522549295443279,0

