CremonaReference,Discriminant,Point,Height,Provable
606a1,13,(7 : -6*s - 4 : 1),0.545153514242485603327412671,0

606a2,13,(-6*s + 11 : -21*s + 63 : 1),0.272576757121242801663706335,0

606a3,-23,(-18 : 1/2*(-81*s + 17) : 1),0.613003237201018599139484266,0

606a4,-23,(-3*s + 5 : 1/2*(-33*s - 255) : 1),0.613003237201018599139484265,0

606b1,-3,(s : 1 : 1),0.201814922615627481539519185,0

606c1,-8,(-5 : 1/2*(-3*s + 4) : 1),0.356691161136002815346793573,0

606d1,-43,(4 : 1/2*(-81*s - 5) : 1),0.805393887868704457061803595,0

606e1,1,(0 : 24 : 1),0.0247449123870979335291681922,0

606f1,28,(12 : -6*s - 6 : 1),0.672771768301156813673594441,0

606f2,-148,(-31/2 : 1/8*(101*s + 62) : 1),0.746619115376386519345154099,0

