CremonaReference,Discriminant,Point,Height,Provable
624a1,12,(1/2*(-s + 4) : 1/2*(-s + 8) : 1),0.138241627243750935090394248,0

624a2,12,(6 : -s : 1),0.276483254487501870180788496,0

624b1,-4,(1/2*(-3*s + 8) : 1/2*(9*s - 12) : 1),0.0519072602014540550487599101,0

624b2,-4,(-6 : -3*s : 1),0.103814520402908110097519820,0

624c1,28,(1/2*(-s + 4) : 1/2*(-s + 8) : 1),0.364656015521814704574968900,0

624c2,12,(-s : -2*s - 10 : 1),0.322624152248416454479160420,0

624c3,12,(-2*s + 10 : 12*s + 42 : 1),0.645248304496832908958320839,0

624c4,12,(-s - 2 : s - 18 : 1),0.161312076124208227239580210,0

624d1,12,(-1/2*s : -1/2*s : 1),0.117937368480619152689557430,1

624d2,-4,(-s + 2 : 2*s - 6 : 1),0.190542006049093344320973219,0

624e1,-8,(12 : -39*s : 1),0.813502855995720868093805063,0

624e2,-8,(-3 : -117/2*s : 1),0.406751427997860434046902532,0

624f1,44,(1/2*(-3*s + 12) : 1/2*(-9*s + 60) : 1),0.511784306615928575556947641,0

624f2,-3,(-s + 1 : 7*s + 3 : 1),0.277551073523774190662942392,0

624f3,28,(-s + 12 : -3*s + 30 : 1),0.426979998431244971376703415,0

624f4,-3,(-2*s + 4 : -10*s + 18 : 1),0.285306285925477111307316057,0

624g1,-8,(1/2*(s - 2) : 1/2*(s - 10) : 1),0.370057618244885929181559225,0

624g2,156,(s + 6 : 2*s + 26 : 1),0.362256388592065481942171559,0

624g3,40,(1/2*(3*s + 14) : 1/2*(15*s - 102) : 1),0.421907441671881965722160121,0

624g4,120,(34 : 13*s : 1),0.456699407733747879887836415,0

624h1,-7,(s + 1 : -s - 3 : 1),0.587534714014936225114170193,0

624h2,17,(-3*s + 9 : -9*s + 57 : 1),0.522466266931763606977645141,0

624h3,140,(-2*s + 14 : -8*s + 108 : 1),0.522366784837664958411906191,0

624h4,12,(18 : 2*s : 1),0.282583906544887751662188127,0

624i1,-20,(6 : -48*s : 1),0.0856792779429685993937795976,0

624i2,-308,(22 : -72*s : 1),0.820083033618986860118697594,0

624i3,-467,(-8 : 390*s : 1),2.52296235210615526019359441,0

624i4,28,(-10 : -216*s : 1),0.451539702442394172820335735,0

624j1,-4,(1 : -3/2*s : 1),0.147414412048161505013051120,0

624j2,-4,(-s : 2*s + 6 : 1),0.0737072060240807525065255603,0

