CremonaReference,Discriminant,Point,Height,Provable
1936a1,-4,(-7 : -11*s : 1),0.199452396812000832467159286,0

1936b1,-308,(-7 : -11*s : 1),0.715317152104866156918660849,0

1936c1,-4,(-3 : 2*s : 1),0.413156317136418455437376582,0

1936d1,88,(-11 : -22*s : 1),0.515961964304148506680148534,0

1936e1,44,(22 : -11*s : 1),0.0402643643368806429432151523,0

1936f1,-4,(-7 : 2*s : 1),0.359140624642761813305212361,0

1936f2,572,(29 : -22*s : 1),0.729798465890737045553849414,0

1936g1,88,(7 : -11*s : 1),0.507203009526570247618689191,0

1936g2,-88,(-37 : -121*s : 1),0.183019093150093106944844842,0

1936g3,NA,NA,E1,NA

1936h1,-11,(-7 : -22*s : 1),0.175063830252031989785577193,0

1936h2,-836,(-29 : 11*s : 1),0.788720127002596488016165185,0

1936i1,-4,(0 : 4*s : 1),0.123571382931283740235954906,0

1936i2,-4,(0 : 48*s : 1),0.370714148793851220707864717,0

1936j1,44,(4 : -44*s : 1),0.123571382931283740235954906,0

1936j2,44,(4 : -528*s : 1),0.370714148793851220707864717,0

1936k1,1,(-4 : 22 : 1),0.237020217423379727814753358,0

1936k2,-131,(40 : -242*s : 1),1.52773261397055427740306017,0

1936l1,88,(18 : 4*s : 1),0.213274356790077793556436593,0

1936l2,-836,(-26 : -22*s : 1),1.02517081780606764840081756,0

