CremonaReference,Discriminant,Point,Height,Provable
1782a1,-3,(0 : 11*s : 1),0.0534285878392020842947726234,0

1782b1,-11,(-3*s + 1 : 6*s + 16 : 1),0.365288435019089265328849415,0

1782b2,-35,(10 : 18*s - 5 : 1),0.883242943973348756358772796,0

1782c1,-3,(-10 : 4*s + 5 : 1),0.0680814450386925856645114003,0

1782d1,12,(s : -s + 6 : 1),0.257909459046214155788846156,0

1782d2,69,(16 : 9*s - 8 : 1),0.753917397176640336208684368,0

1782e1,NA,NA,E1,NA

1782e2,501,(-38 : 576*s + 19 : 1),0.960431247207510120730896192,0

1782f1,-132,(1/2 : 1/8*(s - 2) : 1),0.434885252295418086728176913,1

1782g1,33,(-s : -17 : 1),0.121762811673029755109616472,0

1782g2,-39,(-11 : 18*s + 5 : 1),0.884310813491578962891661749,0

1782h1,-167,(13 : 192*s - 7 : 1),0.960431247207510120730896192,0

1782h2,NA,NA,E1,NA

1782i1,44,(-1/2 : 1/8*(-9*s - 2) : 1),0.434885252295418086728176913,0

1782j1,1,(1 : -100 : 1),0.0534285878392020842947726234,0

1782k1,1,(31 : 20 : 1),0.0680814450386925856645114003,0

1782l1,-11,(-11 : 12*s + 5 : 1),0.235021814990454723053931123,0

1782l2,-11,(-13 : -11*s + 6 : 1),0.705065444971364169161793367,0

