CremonaReference,Discriminant,Point,Height,Provable
1971a1,5,(7 : 1/2*(-9*s - 7) : 1),0.354743934505261017944460494,0

1971b1,-15,(-2 : 1/2*(-s + 1) : 1),0.354743934505261017944460494,0

1971c1,21,(9 : 1/2*(-s - 1) : 1),0.284090325229241788003574461,0

1971d1,-111,(-30 : 1/2*(-3*s - 1) : 1),0.786305482260279244403456353,0

1971e1,73,(2*s - 4 : 4*s - 37 : 1),0.608645096103352946273435687,0

1971e2,12,(1/2*(9*s - 12) : 1/2*(45*s + 80) : 1),0.400720678872473557998952307,0

1971f1,-219,(-19/4 : 1/8*(s - 4) : 1),0.608645096103352946273435687,0

1971f2,-4,(3*s - 4 : 6*s + 4 : 1),0.440290630124634451657444983,0

1971g1,-3,(0 : 1/2*(-s - 1) : 1),0.261273525210685173277759922,1

1971h1,1,(0 : -5 : 1),0.261273525210685173277759922,0

