CremonaReference,Discriminant,Point,Height,Provable
300a1,-3,(-5 : 6*s : 1),0.114155808571842368057277583,0

300a2,-660,(-23 : -s : 1),0.483719452513020102331732315,0

300b1,-15,(1/2*(5*s - 9) : 1/2*(25*s - 75) : 1),0.114155808571842368057277583,0

300b2,-15,(18 : -415*s : 1),3.08220683143974393754649474,0

300c1,5,(-5*s + 8 : 25*s : 1),0.121183932812153086174497651,0

300c2,5,(8 : -50*s : 1),0.242367865624306172348995302,0

300d1,1,(7 : 15 : 1),0.121183932812153086174497651,0

300d2,-4,(3*s : -3*s + 12 : 1),0.0605919664060765430872488256,0

