CremonaReference,Discriminant,Point,Height,Provable
890a1,1,(0 : 1 : 1),0.512700487506979585052917265,0

890a2,8,(1/2*(-s + 4) : 3*s + 3 : 1),0.256350243753489792526458633,0

890b1,1,(-2 : -2 : 1),0.425551601017017335998532411,0

890b2,-20,(1/2*(-s - 14) : 1/2*(-s + 26) : 1),0.212775800508508667999266206,0

890c1,17,(1 : 1/2*(-25*s - 1) : 1),0.469048499801486268577385914,0

890c2,17,(5*s + 26 : 1/2*(95*s - 441) : 1),0.234524249900743134288692957,0

890d1,5,(-s : -s - 3 : 1),0.214256428185459704992086569,0

890e1,-11,(-15 : -10*s + 7 : 1),0.278998340340870596676153592,0

890e2,-39,(1/2*(5*s + 33) : 1/2*(65*s - 35) : 1),0.434353114104217606094600922,0

890f1,1,(5 : 13 : 1),0.0903463831490092357260575896,0

890g1,-4,(-5*s - 13 : 20*s - 49 : 1),0.638207955091652238271377581,0

890g2,-116,(-25/2 : 1/8*(89*s + 46) : 1),0.688694644950902830322301257,0

890h1,5,(-s + 6 : 4*s - 11 : 1),0.489748528175104811049796065,0

890h2,5,(-5*s + 7 : 1/2*(-15*s + 57) : 1),0.429881147960813450969735189,0

890h3,-11,(6 : 1/2*(-125*s - 7) : 1),0.682378442372300250391535920,0

890h4,-8,(1/2*(5*s + 14) : 15*s + 31 : 1),0.489520029040879975498006755,0

