CremonaReference,Discriminant,Point,Height,Provable
1904a1,-4,(16 : -56*s : 1),0.106740737691398486556190948,0

1904a2,-4,(0 : 336*s : 1),0.480333319611293189502859266,0

1904b1,-308,(-10 : 4*s : 1),0.817958138749251299309861287,0

1904b2,28,(-14 : -34*s : 1),0.461090677230930268910116470,0

1904c1,-20,(9 : 14*s : 1),0.762676739104856966576222298,0

1904c2,12,(1 : 14*s : 1),0.398351640017241598931693883,0

1904c3,172,(-2*s + 25 : -22*s - 268 : 1),0.541897638983530237422308036,0

1904c4,5,(-3 : 56*s : 1),0.671477865436315209276337859,0

1904d1,17,(-s + 8 : 7*s - 17 : 1),0.460520613417354679503445585,0

1904d2,-4,(-2*s - 3 : 6*s + 20 : 1),0.310506170260645360226313726,0

1904e1,28,(-2*s - 2 : -6*s - 28 : 1),0.124036787232342275289216549,0

1904e2,1,(-14 : 56 : 1),0.248073574464684550578433098,0

