CremonaReference,Discriminant,Point,Height,Provable
693a1,-8,(1/2*(-7*s + 8) : 1/2*(-21*s - 12) : 1),0.278899963358901139667388786,0

693a2,-15,(-4 : 1/2*(21*s + 3) : 1),0.188388303420159425319639716,0

693b1,-3,(-6 : 1/2*(-21*s - 1) : 1),0.0980279792644681945064901252,0

693c1,-231,(-13 : 1/2*(3*s - 1) : 1),0.380901696630219615768430941,0

693c2,-24,(19/2 : 1/8*(231*s - 4) : 1),0.130161207868866715946434580,0

693c3,597,(1/2*(3*s + 13) : -6*s - 680 : 1),1.33889615345233689393725602,0

693d1,-20,(-5/2 : 1/8*(-63*s + 10) : 1),0.822817110505993481607431144,0

693d2,37,(1/2*(7*s + 17) : 1/2*(21*s + 79) : 1),0.450863431987574314881339720,0

693d3,93,(1/2*(3*s + 61) : -3*s - 148 : 1),0.351673641932572349420008559,0

693d4,8,(14 : 1/2*(63*s - 14) : 1),0.622035388067366844422567252,0

693d5,21,(-25 : 1/2*(-891*s + 25) : 1),0.792272677377801357873942360,0

693d6,60,(-10 : 1/2*(-99*s + 10) : 1),0.693026698359250078855068735,0

