CremonaReference,Discriminant,Point,Height,Provable
791a1,13,(1/2*(-7*s + 19) : 14*s - 63 : 1),0.212641185037748434749153251,0

791a2,13,(12 : 1/2*(-7*s - 13) : 1),0.425282370075496869498306502,0

791b1,-11,(1/2*(-s - 7) : 1/2*(s + 13) : 1),0.268420244269017923426233183,0

791b2,-11,(-14 : 1/2*(s + 13) : 1),0.536840488538035846852466366,0

791c1,-52,(-9 : 1/2*(7*s + 8) : 1),0.891874815765881294532924946,0

791c2,-248,(1/2*(-s - 16) : 1/2*(-s - 74) : 1),0.871793289724609784954630608,0

791c3,-255,(-38 : 1/2*(-s + 37) : 1),1.07878273055226168555388185,0

791c4,-15,(-3*s - 7 : 1/2*(15*s + 109) : 1),0.759380813756261338933618913,0

