CremonaReference,Discriminant,Point,Height,Provable
425a1,-3,(1/2*(5*s + 3) : 5*s - 7 : 1),0.345376248512035346503711757,0

425a2,-19,(1/2*(-5*s - 7) : 1/2*(15*s + 91) : 1),0.456846206126260447195344074,0

425a3,-195,(-31 : 1/2*(-5*s + 31) : 1),0.621545863160505936530747905,0

425a4,-19,(1/2*(-s + 7) : 1/2*(-19*s - 3) : 1),0.749525214375824091188410977,0

425b1,5,(1/2*(5*s - 5) : 5*s - 5 : 1),0.139182681074982262869795376,0

425c1,5,(1/2*(-s - 1) : 1/2*(s + 3) : 1),0.139182681074982262869795376,1

425d1,40,(1/2*(5*s + 14) : 1/2*(-15*s - 82) : 1),0.321790949303283448843072661,0

425d2,-15,(-3 : 1/2*(25*s + 3) : 1),0.251645496895726928979174043,0

