CremonaReference,Discriminant,Point,Height,Provable
834a1,-11,(-9 : -108*s + 4 : 1),0.954005160434216950674369796,0

834a2,517,(-29 : -162*s + 14 : 1),1.39830481038477777437813689,0

834a3,NA,NA,E1,NA

834a4,NA,NA,E1,NA

834b1,-3,(-5 : -s + 2 : 1),0.218414094424482658173601462,0

834c1,1,(-1 : 3 : 1),0.0810881813556207184360054395,0

834d1,12,(-1/2*s : s + 1 : 1),0.426596289948462835324714825,0

834d2,13,(-s + 3 : 1/2*(-3*s + 21) : 1),0.396222280180325820740369530,0

834e1,-3,(-1 : -s : 1),0.155069551051939492531855354,1

834f1,1,(35 : 126 : 1),0.0511536797217937542275227636,0

834g1,-15,(3*s - 1 : -9*s + 41 : 1),0.675433273463054217165690561,0

834g2,-699,(13/12 : 1/72*(556*s - 39) : 1),2.53036034443799806660766962,0

