CremonaReference,Discriminant,Point,Height,Provable
2990a1,-23,(1/2*(3*s - 1) : 1/2*(-5*s + 35) : 1),0.566745874424470906842175875,0

2990a2,29,(4*s + 28 : 30*s + 140 : 1),0.448266203334513140791301186,0

2990a3,-3,(-6 : 23*s + 3 : 1),0.453706466065188151349047755,0

2990a4,92,(1/2*(3*s + 52) : 1/2*(-31*s + 250) :  1),0.566745874424470906842175875,0


2990b1,269,(15 : 52*s - 8 : 1),1.43723857163494362225870081,0

2990b2,5,(5 : 368*s - 3 : 1),0.173485203895565317643541988,0

2990c1,-139,(-4 : 1352*s + 2 : 1),1.68135645853054676867142288,0

2990d1,65,(11 : -s - 6 : 1),0.557467124458079633331276979,0

2990d2,5,(-15 : -23*s + 7 : 1),0.185952783553330674429383886,0

2990e1,1,(31 : 30 : 1),0.445706735230077266963719489,0

2990f1,5,(4 : -2*s - 2 : 1),0.232883578306218760834606211,0

2990g1,1,(-3 : 21 : 1),0.0491239715349734681784620259,0

2990h1,-4,(1/2*(5*s + 4) : 1/2*(-15*s + 2) : 1),0.324599412071293685158222676,0

2990h2,12,(5*s + 11 : 1/2*(-45*s - 142) : 1),0.516079029296721031115296067,0

2990i1,5,(12 : 1/2*(13*s - 13) : 1),0.134500394847279130237490362,0

