CremonaReference,Discriminant,Point,Height,Provable
2922a1,41,(5 : 1/2*(-27*s - 5) : 1),0.894940403308405144854042923,0

2922b1,1,(-2 : -4 : 1),0.219841383424606145175854276,0

2922c1,1,(3 : 2 : 1),0.177950683706530926088112715,0

2922d1,-7,(-17 : 96*s + 8 : 1),0.213157567574139692721825906,0

2922e1,-4,(-3 : -9*s + 1 : 1),0.183640174362456182901740686,0

2922f1,1,(63 : -20 : 1),0.0758064364070675051567729643,0

2922g1,-4,(-11 : -36*s + 5 : 1),0.361059388322112655742502995,0

2922h1,-4,(-9 : 1/2*(27*s + 8) : 1),0.148992376455417081011497745,0

2922i1,-7,(-4 : 384*s + 2 : 1),0.777098658742123764188999459,0

2922i2,NA,NA,E1,NA

2922j1,-3,(-1 : 1/2*(-3*s + 1) : 1),0.503605597166660012905145794,0

2922k1,-8,(1/2*(-3*s + 12) : 6*s - 15 : 1),0.765380247172272350509510011,0

2922k2,-8,(6 : 1/2*(-27*s - 6) : 1),2.29614074151681705152853003,0

2922l1,NA,NA,E1,NA

