CremonaReference,Discriminant,Point,Height,Provable
2211a1,-3,(-9 : 1/2*(11*s + 9) : 1),0.362342895273894182742161133,0

2211a2,21,(23 : 1/2*(-33*s - 23) : 1),0.677620469841196269972525468,0

2211b1,8,(1 : 1/2*(-33*s - 2) : 1),0.289421011704357431403123335,0

2211c1,-3,(-2 : 1/2*(-s - 1) : 1),0.518891576894528950111595127,0

2211d1,NA,NA,E1,NA

2211e1,-20,(9 : 1/2*(-33*s - 10) : 1),0.547549712685263851322997618,0

2211e2,37,(1/2*(-9*s + 11) : 1/2*(45*s + 25) :  1),0.335428125763382532192313414,0


2211e3,85,(-14 : 1/2*(-201*s + 13) : 1),0.659598021515674730303422462,0

2211e4,37,(2 : 1/2*(81*s - 3) : 1),0.670856251526765064384626828,0

2211f1,-11,(-9 : 1/2*(-9*s - 1) : 1),0.245824002733634727504000096,0

2211f2,-11,(6 : 1/2*(33*s - 1) : 1),0.737472008200904182512000286,0

2211f3,-111,(-24 : 1/2*(121*s - 1) : 1),0.440011237939080986930718583,0

