CremonaReference,Discriminant,Point,Height,Provable
600a1,40,(1/2*(5*s - 6) : 5*s - 25 : 1),0.343440941550626905335518298,0

600a2,-4,(3*s + 10 : -33*s + 12 : 1),0.400324670045229244866079834,0

600a3,-120,(7 : -75/2*s : 1),0.864710766126051820783723338,0

600a4,-40,(-18 : 30*s : 1),0.380232254452351324400913426,0

600a5,-116,(-18 : 250*s : 1),1.59789232715073123620360176,0

600a6,-120,(2 : -50*s : 1),0.432355383063025910391861668,0

600b1,-15,(s + 2 : 2*s : 1),0.101604872711678754543975004,0

600c1,-4,(3*s + 4 : -9*s - 6 : 1),0.0718311016898541572717231959,0

600c2,-4,(6 : -18*s : 1),0.143662203379708314543446392,0

600d1,120,(1/2 : -5/8*s : 1),0.539636932338589557218451683,0

600d2,24,(s + 6 : -s - 18 : 1),0.355208086027155828971623136,0

600d3,-4,(3*s - 14 : 3*s - 42 : 1),0.187120860721945273381112237,0

600d4,120,(8 : 10*s : 1),0.539636932338589557218451683,0

600d5,-680,(28 : -30*s : 1),1.22808429785391375061334566,0

600d6,-8,(-4 : -54*s : 1),0.534270860886457729447910848,0

600e1,1,(43 : 270 : 1),0.0158333892355630309863843324,0

600f1,120,(22 : 10*s : 1),0.721777306065699909278735252,0

600f2,-20,(2 : -10*s : 1),0.445810569853691605815017096,0

600f3,-20,(2 : 90*s : 1),0.222905284926845802907508549,0

600f4,120,(22 : 10*s : 1),0.721777306065699909278735253,0

600g1,5,(-8 : -225*s : 1),0.253334227769008495782149316,0

600h1,-20,(-12 : 30*s : 1),0.287324406759416629086892784,0

600h2,-40,(8 : 50*s : 1),0.664938096089930723245329149,0

600i1,5,(3 : 10*s : 1),0.196786478120709652647547714,0

