CremonaReference,Discriminant,Point,Height,Provable
429a1,13,(1/2*(s + 3) : 1/2*(-3*s - 9) : 1),0.174505000807559294091429179,1

429a2,1,(4 : -9 : 1),0.349010001615118588182858357,0

429b1,33,(1/2*(-s + 3) : 1/2*(s + 15) : 1),0.735507759268747213796062671,0

429b2,12,(1/2*(3*s + 15) : 1/8*(45*s - 246) : 1),0.528863299109875923775601614,0

429b3,13,(1/2*(-11*s + 23) : 1/2*(-11*s + 203) :  1),0.264431649554937961887800807,0


429b4,321,(47 : 1/2*(s - 47) : 1),1.13544236214261651048968996,0

429b5,-52,(1/2*(-3*s - 16) : 1/2*(-55*s - 148) :  1),0.528863299109875923775601614,0


429b6,1,(17 : -223 : 1),0.528863299109875923775601614,0

