CremonaReference,Discriminant,Point,Height,Provable
432a1,-20,(-4 : 2*s : 1),0.405591086974305692884759865,1

432a2,-20,(-8 : 6*s : 1),0.135197028991435230961586621,0

432a3,60,(12 : 6*s : 1),0.405591086974305692884759865,0

432a4,60,(24 : -18*s : 1),0.135197028991435230961586621,0

432b1,-3,(-2 : -2*s : 1),0.150106895213291664510621188,1

432b2,1,(6 : 18 : 1),0.150106895213291664510621188,0

432c1,-3,(3 : 18*s : 1),0.238074389010035472559657174,0

432d1,1,(5 : 12 : 1),0.0595185972525088681399142933,0

432e1,-3,(1 : -8*s : 1),0.0771071400533846293533047732,0

432e2,-8,(1 : -8*s : 1),0.847819441573721725140311436,0

432e3,156,(-3 : -18*s : 1),0.778006288730929912401852839,0

432f1,1,(5 : 16 : 1),0.231321420160153888059914320,0

432f2,-7,(3*s - 2 : 15*s - 27 : 1),0.406924746284283787877995401,0

432f3,1,(-3 : 72 : 1),0.0771071400533846293533047732,0

432g1,12,(-6 : -9*s : 1),0.0312421238459348089759012386,0

432h1,-4,(2 : -3*s : 1),0.0312421238459348089759012386,1

