CremonaReference,Discriminant,Point,Height,Provable
378a1,-7,(s : -s - 4 : 1),0.179845539146890006425168925,0

378a2,-24,(1/2*(3*s + 2) : 6*s - 19 : 1),0.332283547352046322570632599,0

378a3,-771,(-32 : 1/2*(-21*s + 31) : 1),2.52255017374654685342310136,0

378b1,8,(s : -s + 4 : 1),0.332283547352046322570632598,0

378b2,5,(10 : -18*s - 5 : 1),0.240989843936052947465730080,0

378b3,28,(18 : 1/2*(-3*s - 18) : 1),0.330587116179159991838969662,0

378c1,-3,(-5 : -9*s + 2 : 1),0.0644941425616849735348991442,0

378d1,1,(2 : 2 : 1),0.0644941425616849735348991442,0

378e1,-7,(-7 : -7*s + 3 : 1),0.176712578216122945230756332,0

378e2,-8,(-17 : 9*s + 8 : 1),0.314660757246013276783085629,0

378e3,-7,(-3*s : 3*s - 32 : 1),0.0589041927387076484102521102,0

378f1,24,(s + 12 : -6*s - 33 : 1),0.314660757246013276783085629,0

378f2,21,(3*s + 1 : 3*s + 31 : 1),0.176712578216122945230756331,0

378f3,-51,(-26 : 36*s + 13 : 1),0.513175617237971301755597681,0

378g1,12,(-1/2 : 1/8*(-441*s - 2) : 1),0.307135319504562913652259458,0

378h1,-4,(-10 : 42*s + 5 : 1),0.0767838298761407284130648645,0

